,h3_8,h3_9,zone_id,zone_code,zone_category,h3_population_constrained,n_accomadation,unique_accomadation_category
4653,888c106aadfffff,898c106aac7ffff,3174070#898c106aac7ffff#z1,z1,housing_area,884,0,0
4654,888c106859fffff,898c106859bffff,3174070#898c106859bffff#z1,z1,housing_area,1262,0,0
4655,888c106a37fffff,898c106a367ffff,3174070#898c106a367ffff#z1,z1,housing_area,1497,0,0
4656,888c106a37fffff,898c106a36bffff,3174070#898c106a36bffff#z1,z1,housing_area,2295,0,0
4657,888c106aa3fffff,898c106aa37ffff,3174070#898c106aa37ffff#z1,z1,housing_area,1777,0,0
4658,888c106843fffff,898c1068437ffff,3174070#898c1068437ffff#z1,z1,housing_area,1999,0,0
4659,888c106aadfffff,898c106aad7ffff,3174070#898c106aad7ffff#z1,z1,housing_area,1731,0,0
4660,888c106a83fffff,898c106a837ffff,3174070#898c106a837ffff#z1,z1,housing_area,1869,0,0
4661,888c106853fffff,898c1068537ffff,3174070#898c1068537ffff#z1,z1,housing_area,1511,0,0
4662,888c106aa1fffff,898c106aa07ffff,3174070#898c106aa07ffff#z1,z1,housing_area,220,0,0
4663,888c106843fffff,898c1068433ffff,3174070#898c1068433ffff#z1,z1,housing_area,1715,0,0
4664,888c106a83fffff,898c106a82bffff,3174070#898c106a82bffff#z1,z1,housing_area,1474,0,0
4665,888c10684bfffff,898c10684a3ffff,3174070#898c10684a3ffff#z1,z1,housing_area,1033,0,0
4666,888c106ab9fffff,898c106ab83ffff,3174070#898c106ab83ffff#z1,z1,housing_area,1279,0,0
4667,888c106aa3fffff,898c106aa2bffff,3174070#898c106aa2bffff#z1,z1,housing_area,1319,0,0
4668,888c106857fffff,898c106857bffff,3174070#898c106857bffff#z1,z1,housing_area,1232,0,0
4669,888c106aa7fffff,898c106aa6bffff,3174070#898c106aa6bffff#z1,z1,housing_area,642,0,0
4670,888c106ab9fffff,898c106ab93ffff,3174070#898c106ab93ffff#z1,z1,housing_area,1686,0,0
4671,888c106853fffff,898c106852fffff,3174070#898c106852fffff#z1,z1,housing_area,1816,0,0
4672,888c106aabfffff,898c106aaa7ffff,3174070#898c106aaa7ffff#z1,z1,housing_area,656,0,0
4673,888c106a95fffff,898c106a943ffff,3174070#898c106a943ffff#z1,z1,housing_area,1645,0,0
4674,888c106aa5fffff,898c106aa47ffff,3174070#898c106aa47ffff#z1,z1,housing_area,1728,0,0
4675,888c106a85fffff,898c106a84bffff,3174070#898c106a84bffff#z1,z1,housing_area,2297,0,0
4676,888c106a83fffff,898c106a823ffff,3174070#898c106a823ffff#z1,z1,housing_area,836,0,0
4677,888c106811fffff,898c1068113ffff,3174070#898c1068113ffff#z1,z1,housing_area,1719,0,0
4678,888c106855fffff,898c1068547ffff,3174070#898c1068547ffff#z1,z1,housing_area,1409,0,0
4679,888c106aa9fffff,898c106aa8fffff,3174070#898c106aa8fffff#z1,z1,housing_area,1333,0,0
4680,888c106aa3fffff,898c106aa33ffff,3174070#898c106aa33ffff#z1,z1,housing_area,1759,0,0
4681,888c106aabfffff,898c106aaafffff,3174070#898c106aaafffff#z1,z1,housing_area,1639,0,0
4682,888c10685dfffff,898c10685d3ffff,3174070#898c10685d3ffff#z1,z1,housing_area,2209,0,0
4683,888c106aadfffff,898c106aadbffff,3174070#898c106aadbffff#z1,z1,housing_area,656,0,0
4684,888c106857fffff,898c1068577ffff,3174070#898c1068577ffff#z1,z1,housing_area,205,0,0
4685,888c10681bfffff,898c10681bbffff,3174070#898c10681bbffff#z1,z1,housing_area,210,0,0
4686,888c106aa7fffff,898c106aa73ffff,3174070#898c106aa73ffff#z1,z1,housing_area,2176,0,0
4687,888c106813fffff,898c1068127ffff,3174070#898c1068127ffff#z1,z1,housing_area,1596,0,0
4688,888c10685bfffff,898c10685bbffff,3174070#898c10685bbffff#z1,z1,housing_area,1280,0,0
4689,888c10681dfffff,898c10681cfffff,3174070#898c10681cfffff#z0,z0,others,0,0,0
4690,888c10685dfffff,898c10685c3ffff,3174070#898c10685c3ffff#z1,z1,housing_area,1557,0,0
4691,888c106811fffff,898c1068117ffff,3174070#898c1068117ffff#z1,z1,housing_area,823,0,0
4692,888c1068c9fffff,898c1068c9bffff,3174070#898c1068c9bffff#z1,z1,housing_area,1284,0,0
4693,888c106813fffff,898c106812fffff,3174070#898c106812fffff#z1,z1,housing_area,1856,0,0
4694,888c106841fffff,898c1068407ffff,3174070#898c1068407ffff#z1,z1,housing_area,971,0,0
4695,888c106841fffff,898c1068403ffff,3174070#898c1068403ffff#z1,z1,housing_area,968,0,0
4696,888c10681bfffff,898c10681afffff,3174070#898c10681afffff#z1,z1,housing_area,848,0,0
4697,888c106a37fffff,898c106a363ffff,3174070#898c106a363ffff#z1,z1,housing_area,1893,0,0
4698,888c106ae3fffff,898c106ae2bffff,3174070#898c106ae2bffff#z1,z1,housing_area,1534,0,0
4699,888c10684bfffff,898c10684afffff,3174070#898c10684afffff#z1,z1,housing_area,1437,0,0
4700,888c1068cdfffff,898c1068cc7ffff,3174070#898c1068cc7ffff#z1,z1,housing_area,1284,0,0
4701,888c106a85fffff,898c106a853ffff,3174070#898c106a853ffff#z1,z1,housing_area,898,0,0
4702,888c106853fffff,898c106852bffff,3174070#898c106852bffff#z1,z1,housing_area,1047,0,0
4703,888c106a95fffff,898c106a95bffff,3174070#898c106a95bffff#z1,z1,housing_area,1236,0,0
4704,888c106819fffff,898c106818bffff,3174070#898c106818bffff#z1,z1,housing_area,1448,0,0
4705,888c106a83fffff,898c106a827ffff,3174070#898c106a827ffff#z1,z1,housing_area,842,0,0
4706,888c106a9dfffff,898c106a9cfffff,3174070#898c106a9cfffff#z1,z1,housing_area,1444,0,0
4707,888c1068cdfffff,898c1068cd7ffff,3174070#898c1068cd7ffff#z1,z1,housing_area,1278,0,0
4708,888c10685bfffff,898c10685a3ffff,3174070#898c10685a3ffff#z1,z1,housing_area,433,0,0
4709,888c106aa7fffff,898c106aa6fffff,3174070#898c106aa6fffff#z2,z2,hotel_area,1512,1,1
4710,888c106855fffff,898c1068557ffff,3174070#898c1068557ffff#z1,z1,housing_area,1959,0,0
4711,888c1068cdfffff,898c1068cdbffff,3174070#898c1068cdbffff#z2,z2,hotel_area,637,2,2
4712,888c106aa9fffff,898c106aa93ffff,3174070#898c106aa93ffff#z1,z1,housing_area,2213,0,0
4713,888c106853fffff,898c106853bffff,3174070#898c106853bffff#z1,z1,housing_area,210,0,0
4714,888c10685bfffff,898c10685afffff,3174070#898c10685afffff#z1,z1,housing_area,1283,0,0
4715,888c1068c1fffff,898c1068c13ffff,3174070#898c1068c13ffff#z1,z1,housing_area,1295,0,0
4716,888c106811fffff,898c1068103ffff,3174070#898c1068103ffff#z1,z1,housing_area,1691,0,0
4717,888c106aa9fffff,898c106aa87ffff,3174070#898c106aa87ffff#z1,z1,housing_area,2222,0,0
4718,888c106811fffff,898c1068107ffff,3174070#898c1068107ffff#z1,z1,housing_area,823,0,0
4719,888c106a81fffff,898c106a817ffff,3174070#898c106a817ffff#z1,z1,housing_area,2101,0,0
4720,888c106aa1fffff,898c106aa1bffff,3174070#898c106aa1bffff#z1,z1,housing_area,1109,0,0
4721,888c106ae7fffff,898c106ae63ffff,3174070#898c106ae63ffff#z1,z1,housing_area,1782,0,0
4722,888c10684bfffff,898c10684b7ffff,3174070#898c10684b7ffff#z1,z1,housing_area,1233,0,0
4723,888c106aa5fffff,898c106aa43ffff,3174070#898c106aa43ffff#z1,z1,housing_area,2768,0,0
4724,888c106a95fffff,898c106a957ffff,3174070#898c106a957ffff#z1,z1,housing_area,2113,0,0
4725,888c106a8bfffff,898c106a8abffff,3174070#898c106a8abffff#z1,z1,housing_area,1893,0,0
4726,888c106a95fffff,898c106a953ffff,3174070#898c106a953ffff#z1,z1,housing_area,2072,0,0
4727,888c106a85fffff,898c106a847ffff,3174070#898c106a847ffff#z1,z1,housing_area,2177,0,0
4728,888c10681bfffff,898c10681a3ffff,3174070#898c10681a3ffff#z2,z2,hotel_area,636,2,2
4729,888c1068c5fffff,898c1068c4fffff,3174070#898c1068c4fffff#z1,z1,housing_area,1411,0,0
4730,888c106aa7fffff,898c106aa7bffff,3174070#898c106aa7bffff#z1,z1,housing_area,431,0,0
4731,888c106851fffff,898c106850bffff,3174070#898c106850bffff#z1,z1,housing_area,917,0,0
4732,888c10681dfffff,898c10681d3ffff,3174070#898c10681d3ffff#z1,z1,housing_area,1533,0,0
4733,888c106857fffff,898c1068567ffff,3174070#898c1068567ffff#z1,z1,housing_area,1821,0,0
4734,888c10685dfffff,898c10685dbffff,3174070#898c10685dbffff#z1,z1,housing_area,1387,0,0
4735,888c1068cdfffff,898c1068cc3ffff,3174070#898c1068cc3ffff#z1,z1,housing_area,1705,0,0
4736,888c106aa1fffff,898c106aa0fffff,3174070#898c106aa0fffff#z1,z1,housing_area,658,0,0
4737,888c106855fffff,898c1068553ffff,3174070#898c1068553ffff#z1,z1,housing_area,2622,0,0
4738,888c106a95fffff,898c106a947ffff,3174070#898c106a947ffff#z1,z1,housing_area,2379,0,0
4739,888c10685dfffff,898c10685d7ffff,3174070#898c10685d7ffff#z1,z1,housing_area,375,0,0
4740,888c1068c5fffff,898c1068c4bffff,3174070#898c1068c4bffff#z1,z1,housing_area,2131,0,0
4741,888c106ae7fffff,898c106ae6bffff,3174070#898c106ae6bffff#z1,z1,housing_area,1786,0,0
4742,888c106851fffff,898c106850fffff,3174070#898c106850fffff#z1,z1,housing_area,621,0,0
4743,888c106a87fffff,898c106a867ffff,3174070#898c106a867ffff#z1,z1,housing_area,429,0,0
4744,888c10681bfffff,898c10681abffff,3174070#898c10681abffff#z1,z1,housing_area,841,0,0
4745,888c106ab9fffff,898c106ab9bffff,3174070#898c106ab9bffff#z1,z1,housing_area,642,0,0
4746,888c106a81fffff,898c106a80bffff,3174070#898c106a80bffff#z1,z1,housing_area,1933,0,0
4747,888c106aa5fffff,898c106aa57ffff,3174070#898c106aa57ffff#z1,z1,housing_area,1725,0,0
4748,888c106813fffff,898c106813bffff,3174070#898c106813bffff#z1,z1,housing_area,819,0,0
4749,888c106a81fffff,898c106a807ffff,3174070#898c106a807ffff#z1,z1,housing_area,1266,0,0
4750,888c1068c9fffff,898c1068c8bffff,3174070#898c1068c8bffff#z1,z1,housing_area,1284,0,0
4751,888c106817fffff,898c1068163ffff,3174070#898c1068163ffff#z1,z1,housing_area,1076,0,0
4752,888c106819fffff,898c1068183ffff,3174070#898c1068183ffff#z1,z1,housing_area,1720,0,0
4753,888c106a83fffff,898c106a83bffff,3174070#898c106a83bffff#z1,z1,housing_area,1679,0,0
4754,888c106843fffff,898c1068427ffff,3174070#898c1068427ffff#z1,z1,housing_area,1767,0,0
4755,888c106817fffff,898c1068177ffff,3174070#898c1068177ffff#z1,z1,housing_area,1775,0,0
4756,888c106851fffff,898c1068513ffff,3174070#898c1068513ffff#z1,z1,housing_area,2176,0,0
4757,888c106813fffff,898c106812bffff,3174070#898c106812bffff#z1,z1,housing_area,1636,0,0
4758,888c1068e9fffff,898c1068e93ffff,3174070#898c1068e93ffff#z1,z1,housing_area,809,0,0
4759,888c106817fffff,898c1068167ffff,3174070#898c1068167ffff#z1,z1,housing_area,1154,0,0
4760,888c1068c5fffff,898c1068c5bffff,3174070#898c1068c5bffff#z1,z1,housing_area,2275,0,0
4761,888c106aadfffff,898c106aac3ffff,3174070#898c106aac3ffff#z1,z1,housing_area,1097,0,0
4762,888c1068c5fffff,898c1068c53ffff,3174070#898c1068c53ffff#z1,z1,housing_area,1689,0,0
4763,888c1068cdfffff,898c1068ccbffff,3174070#898c1068ccbffff#z1,z1,housing_area,2324,0,0
4764,888c106abdfffff,898c106abdbffff,3174070#898c106abdbffff#z1,z1,housing_area,1642,0,0
4765,888c106abdfffff,898c106abd7ffff,3174070#898c106abd7ffff#z1,z1,housing_area,1291,0,0
4766,888c106811fffff,898c106810bffff,3174070#898c106810bffff#z1,z1,housing_area,1295,0,0
4767,888c106aa7fffff,898c106aa67ffff,3174070#898c106aa67ffff#z1,z1,housing_area,1308,0,0
4768,888c106813fffff,898c1068123ffff,3174070#898c1068123ffff#z1,z1,housing_area,831,0,0
4769,888c10684bfffff,898c10684a7ffff,3174070#898c10684a7ffff#z1,z1,housing_area,1407,0,0
4770,888c1068e9fffff,898c1068e9bffff,3174070#898c1068e9bffff#z1,z1,housing_area,1595,0,0
4771,888c106aabfffff,898c106aaa3ffff,3174070#898c106aaa3ffff#z1,z1,housing_area,679,0,0
4772,888c106859fffff,898c106858fffff,3174070#898c106858fffff#z1,z1,housing_area,1935,0,0
4773,888c106a81fffff,898c106a81bffff,3174070#898c106a81bffff#z1,z1,housing_area,2379,0,0
4774,888c106819fffff,898c1068187ffff,3174070#898c1068187ffff#z1,z1,housing_area,825,0,0
4775,888c10681bfffff,898c10681b3ffff,3174070#898c10681b3ffff#z1,z1,housing_area,635,0,0
4776,888c106819fffff,898c106818fffff,3174070#898c106818fffff#z1,z1,housing_area,1217,0,0
4777,888c106aa9fffff,898c106aa83ffff,3174070#898c106aa83ffff#z1,z1,housing_area,1540,0,0
4778,888c106aabfffff,898c106aaabffff,3174070#898c106aaabffff#z1,z1,housing_area,892,0,0
4779,888c106853fffff,898c1068523ffff,3174070#898c1068523ffff#z1,z1,housing_area,1061,0,0
4780,888c10681bfffff,898c10681a7ffff,3174070#898c10681a7ffff#z1,z1,housing_area,642,0,0
4781,888c106853fffff,898c1068527ffff,3174070#898c1068527ffff#z1,z1,housing_area,1064,0,0
4782,888c106aadfffff,898c106aacfffff,3174070#898c106aacfffff#z1,z1,housing_area,1092,0,0
4783,888c10680bfffff,898c10680b7ffff,3174070#898c10680b7ffff#z1,z1,housing_area,712,0,0
4784,888c1068c9fffff,898c1068c97ffff,3174070#898c1068c97ffff#z1,z1,housing_area,1315,0,0
4785,888c106843fffff,898c106843bffff,3174070#898c106843bffff#z2,z2,hotel_area,262,1,0
4786,888c10681dfffff,898c10681c7ffff,3174070#898c10681c7ffff#z1,z1,housing_area,493,0,0
4787,888c106819fffff,898c106819bffff,3174070#898c106819bffff#z1,z1,housing_area,2006,0,0
4788,888c106a8bfffff,898c106a8a3ffff,3174070#898c106a8a3ffff#z1,z1,housing_area,1881,0,0
4789,888c10685dfffff,898c10685cfffff,3174070#898c10685cfffff#z1,z1,housing_area,2149,0,0
4790,888c106a97fffff,898c106a973ffff,3174070#898c106a973ffff#z1,z1,housing_area,1850,0,0
4791,888c106ae7fffff,898c106ae67ffff,3174070#898c106ae67ffff#z1,z1,housing_area,1784,0,0
4792,888c1068c5fffff,898c1068c57ffff,3174070#898c1068c57ffff#z1,z1,housing_area,853,0,0
4793,888c10681dfffff,898c10681cbffff,3174070#898c10681cbffff#z0,z0,others,0,0,0
4794,888c106aa3fffff,898c106aa2fffff,3174070#898c106aa2fffff#z1,z1,housing_area,1325,0,0
4795,888c106851fffff,898c1068517ffff,3174070#898c1068517ffff#z1,z1,housing_area,1439,0,0
4796,888c106a85fffff,898c106a85bffff,3174070#898c106a85bffff#z1,z1,housing_area,2402,0,0
4797,888c106a87fffff,898c106a86bffff,3174070#898c106a86bffff#z1,z1,housing_area,1989,0,0
4798,888c106857fffff,898c1068563ffff,3174070#898c1068563ffff#z1,z1,housing_area,1027,0,0
4799,888c106a85fffff,898c106a843ffff,3174070#898c106a843ffff#z1,z1,housing_area,1999,0,0
4800,888c106817fffff,898c106816fffff,3174070#898c106816fffff#z1,z1,housing_area,859,0,0
4801,888c10680bfffff,898c10680a7ffff,3174070#898c10680a7ffff#z1,z1,housing_area,306,0,0
4802,888c106a91fffff,898c106a90bffff,3174070#898c106a90bffff#z1,z1,housing_area,1045,0,0
4803,888c1068cdfffff,898c1068ccfffff,3174070#898c1068ccfffff#z1,z1,housing_area,1070,0,0
4804,888c106857fffff,898c1068573ffff,3174070#898c1068573ffff#z0,z0,others,0,0,0
4805,888c106aa5fffff,898c106aa4fffff,3174070#898c106aa4fffff#z1,z1,housing_area,1498,0,0
4806,888c1068c5fffff,898c1068c43ffff,3174070#898c1068c43ffff#z1,z1,housing_area,2591,0,0
4807,888c1068c5fffff,898c1068c47ffff,3174070#898c1068c47ffff#z1,z1,housing_area,1276,0,0
4808,888c106855fffff,898c1068543ffff,3174070#898c1068543ffff#z1,z1,housing_area,2204,0,0
4809,888c1068ebfffff,898c1068eb3ffff,3174070#898c1068eb3ffff#z1,z1,housing_area,1816,0,0
4810,888c106aa1fffff,898c106aa17ffff,3174070#898c106aa17ffff#z1,z1,housing_area,1117,0,0
4811,888c106851fffff,898c1068503ffff,3174070#898c1068503ffff#z1,z1,housing_area,1803,0,0
4812,888c10685dfffff,898c10685c7ffff,3174070#898c10685c7ffff#z1,z1,housing_area,635,0,0
4813,888c106ab5fffff,898c106ab53ffff,3174070#898c106ab53ffff#z1,z1,housing_area,1755,0,0
4814,888c106abdfffff,898c106abc7ffff,3174070#898c106abc7ffff#z1,z1,housing_area,2299,0,0
4815,888c10685bfffff,898c10685abffff,3174070#898c10685abffff#z1,z1,housing_area,857,0,0
4816,888c106aa5fffff,898c106aa4bffff,3174070#898c106aa4bffff#z1,z1,housing_area,1678,0,0
4817,888c106859fffff,898c1068587ffff,3174070#898c1068587ffff#z2,z2,hotel_area,1961,1,1
4818,888c10685dfffff,898c10685cbffff,3174070#898c10685cbffff#z1,z1,housing_area,2019,0,0
4819,888c106aa1fffff,898c106aa13ffff,3174070#898c106aa13ffff#z1,z1,housing_area,2193,0,0
4820,888c106aa3fffff,898c106aa3bffff,3174070#898c106aa3bffff#z1,z1,housing_area,882,0,0
4821,888c106aa3fffff,898c106aa23ffff,3174070#898c106aa23ffff#z1,z1,housing_area,657,0,0
4822,888c106a87fffff,898c106a87bffff,3174070#898c106a87bffff#z2,z2,hotel_area,1767,2,2
4823,888c1068cdfffff,898c1068cd3ffff,3174070#898c1068cd3ffff#z1,z1,housing_area,1043,0,0
4824,888c106a8bfffff,898c106a8a7ffff,3174070#898c106a8a7ffff#z1,z1,housing_area,763,0,0
4825,888c10681bfffff,898c10681b7ffff,3174070#898c10681b7ffff#z1,z1,housing_area,428,0,0
4826,888c106a83fffff,898c106a82fffff,3174070#898c106a82fffff#z1,z1,housing_area,1469,0,0
4827,888c1068c1fffff,898c1068c1bffff,3174070#898c1068c1bffff#z1,z1,housing_area,1907,0,0
4828,888c106aa7fffff,898c106aa77ffff,3174070#898c106aa77ffff#z1,z1,housing_area,1094,0,0
4829,888c106811fffff,898c106811bffff,3174070#898c106811bffff#z1,z1,housing_area,1269,0,0
4830,888c106aabfffff,898c106aab7ffff,3174070#898c106aab7ffff#z2,z2,hotel_area,1350,1,1
4831,888c106aabfffff,898c106aab3ffff,3174070#898c106aab3ffff#z1,z1,housing_area,1988,0,0
4832,888c106aa3fffff,898c106aa27ffff,3174070#898c106aa27ffff#z2,z2,hotel_area,1521,1,1
4833,888c106855fffff,898c106855bffff,3174070#898c106855bffff#z1,z1,housing_area,2131,0,0
4834,888c106abdfffff,898c106abc3ffff,3174070#898c106abc3ffff#z1,z1,housing_area,2171,0,0
4835,888c1068c1fffff,898c1068c0bffff,3174070#898c1068c0bffff#z2,z2,hotel_area,1070,1,0
4836,888c106851fffff,898c1068507ffff,3174070#898c1068507ffff#z1,z1,housing_area,1053,0,0
4837,888c106aadfffff,898c106aad3ffff,3174070#898c106aad3ffff#z1,z1,housing_area,1289,0,0
4838,888c10680bfffff,898c10680b3ffff,3174070#898c10680b3ffff#z1,z1,housing_area,1369,0,0
4839,888c106843fffff,898c106842fffff,3174070#898c106842fffff#z1,z1,housing_area,992,0,0
4840,888c1068c9fffff,898c1068c8fffff,3174070#898c1068c8fffff#z1,z1,housing_area,863,0,0
4841,888c106851fffff,898c106851bffff,3174070#898c106851bffff#z1,z1,housing_area,992,0,0
4842,888c106a81fffff,898c106a803ffff,3174070#898c106a803ffff#z1,z1,housing_area,1709,0,0
4843,888c106853fffff,898c1068533ffff,3174070#898c1068533ffff#z1,z1,housing_area,1066,0,0
4844,888c106ae3fffff,898c106ae2fffff,3174070#898c106ae2fffff#z1,z1,housing_area,1571,0,0
4845,888c106817fffff,898c1068173ffff,3174070#898c1068173ffff#z1,z1,housing_area,309,0,0
4846,888c106ab9fffff,898c106ab97ffff,3174070#898c106ab97ffff#z1,z1,housing_area,1668,0,0
4847,888c106a9dfffff,898c106a9c3ffff,3174070#898c106a9c3ffff#z1,z1,housing_area,174,0,0
4848,888c106a87fffff,898c106a873ffff,3174070#898c106a873ffff#z1,z1,housing_area,1301,0,0
4849,888c106815fffff,898c1068157ffff,3174070#898c1068157ffff#z1,z1,housing_area,895,0,0
4850,888c106813fffff,898c1068133ffff,3174070#898c1068133ffff#z1,z1,housing_area,627,0,0
4851,888c1068e9fffff,898c1068e83ffff,3174070#898c1068e83ffff#z1,z1,housing_area,607,0,0
4852,888c1068c1fffff,898c1068c03ffff,3174070#898c1068c03ffff#z1,z1,housing_area,1733,0,0
4853,888c1068e9fffff,898c1068e87ffff,3174070#898c1068e87ffff#z1,z1,housing_area,829,0,0
4854,888c10681dfffff,898c10681dbffff,3174070#898c10681dbffff#z1,z1,housing_area,303,0,0
4855,888c106abdfffff,898c106abcfffff,3174070#898c106abcfffff#z1,z1,housing_area,2195,0,0
4856,888c106aabfffff,898c106aabbffff,3174070#898c106aabbffff#z1,z1,housing_area,448,0,0
4857,888c106809fffff,898c1068097ffff,3174070#898c1068097ffff#z1,z1,housing_area,1091,0,0
4858,888c106817fffff,898c106816bffff,3174070#898c106816bffff#z1,z1,housing_area,1313,0,0
4859,888c106817fffff,898c106817bffff,3174070#898c106817bffff#z1,z1,housing_area,761,0,0
4860,888c106ab5fffff,898c106ab5bffff,3174070#898c106ab5bffff#z1,z1,housing_area,878,0,0
4861,888c106a91fffff,898c106a91bffff,3174070#898c106a91bffff#z0,z0,others,0,0,0
4862,888c1068c9fffff,898c1068c87ffff,3174070#898c1068c87ffff#z1,z1,housing_area,2384,0,0
4863,888c106841fffff,898c106840fffff,3174070#898c106840fffff#z1,z1,housing_area,278,0,0
4864,888c1068edfffff,898c1068ed7ffff,3174070#898c1068ed7ffff#z1,z1,housing_area,941,0,0
4865,888c106815fffff,898c1068153ffff,3174070#898c1068153ffff#z1,z1,housing_area,834,0,0
4866,888c106ab5fffff,898c106ab4fffff,3174080#898c106ab4fffff#z1,z1,housing_area,1522,0,0
4867,888c1068adfffff,898c1068ac7ffff,3174080#898c1068ac7ffff#z1,z1,housing_area,1032,0,0
4868,888c1068c7fffff,898c1068c6fffff,3174080#898c1068c6fffff#z1,z1,housing_area,1707,0,0
4869,888c106f6dfffff,898c106f6d7ffff,3174080#898c106f6d7ffff#z1,z1,housing_area,1636,0,0
4870,888c1068abfffff,898c1068ab7ffff,3174080#898c1068ab7ffff#z1,z1,housing_area,1487,0,0
4871,888c106887fffff,898c1068863ffff,3174080#898c1068863ffff#z1,z1,housing_area,458,0,0
4872,888c1068d9fffff,898c1068d8fffff,3174080#898c1068d8fffff#z1,z1,housing_area,1445,0,0
4873,888c106887fffff,898c1068867ffff,3174080#898c1068867ffff#z1,z1,housing_area,904,0,0
4874,888c1068b5fffff,898c1068b5bffff,3174080#898c1068b5bffff#z1,z1,housing_area,1359,0,0
4875,888c10688bfffff,898c10688abffff,3174080#898c10688abffff#z1,z1,housing_area,1906,0,0
4876,888c1068a9fffff,898c1068a9bffff,3174080#898c1068a9bffff#z1,z1,housing_area,2192,0,0
4877,888c106885fffff,898c1068853ffff,3174080#898c1068853ffff#z1,z1,housing_area,621,0,0
4878,888c106881fffff,898c1068807ffff,3174080#898c1068807ffff#z1,z1,housing_area,2042,0,0
4879,888c106883fffff,898c1068823ffff,3174080#898c1068823ffff#z1,z1,housing_area,953,0,0
4880,888c1068e1fffff,898c1068e03ffff,3174080#898c1068e03ffff#z1,z1,housing_area,1432,0,0
4881,888c10688bfffff,898c10688a3ffff,3174080#898c10688a3ffff#z1,z1,housing_area,1630,0,0
4882,888c1068a3fffff,898c1068a23ffff,3174080#898c1068a23ffff#z1,z1,housing_area,1996,0,0
4883,888c1068c3fffff,898c1068c27ffff,3174080#898c1068c27ffff#z1,z1,housing_area,856,0,0
4884,888c10688bfffff,898c10688a7ffff,3174080#898c10688a7ffff#z1,z1,housing_area,1891,0,0
4885,888c1068e7fffff,898c1068e67ffff,3174080#898c1068e67ffff#z1,z1,housing_area,1692,0,0
4886,888c1068c3fffff,898c1068c23ffff,3174080#898c1068c23ffff#z1,z1,housing_area,647,0,0
4887,888c106ab5fffff,898c106ab43ffff,3174080#898c106ab43ffff#z1,z1,housing_area,1105,0,0
4888,888c106889fffff,898c1068883ffff,3174080#898c1068883ffff#z1,z1,housing_area,836,0,0
4889,888c106a97fffff,898c106a96bffff,3174080#898c106a96bffff#z1,z1,housing_area,1904,0,0
4890,888c1068a1fffff,898c1068a03ffff,3174080#898c1068a03ffff#z1,z1,housing_area,1945,0,0
4891,888c106abbfffff,898c106abafffff,3174080#898c106abafffff#z1,z1,housing_area,2099,0,0
4892,888c1068dbfffff,898c1068db3ffff,3174080#898c1068db3ffff#z1,z1,housing_area,1761,0,0
4893,888c1068a1fffff,898c1068a1bffff,3174080#898c1068a1bffff#z1,z1,housing_area,876,0,0
4894,888c106889fffff,898c1068893ffff,3174080#898c1068893ffff#z2,z2,hotel_area,1274,1,1
4895,888c1068cbfffff,898c1068ca3ffff,3174080#898c1068ca3ffff#z1,z1,housing_area,1719,0,0
4896,888c106885fffff,898c1068843ffff,3174080#898c1068843ffff#z1,z1,housing_area,2034,0,0
4897,888c13d249fffff,898c13d2497ffff,3174080#898c13d2497ffff#z1,z1,housing_area,825,0,0
4898,888c1068d9fffff,898c1068d97ffff,3174080#898c1068d97ffff#z1,z1,housing_area,1894,0,0
4899,888c106ab3fffff,898c106ab33ffff,3174080#898c106ab33ffff#z1,z1,housing_area,1918,0,0
4900,888c1068abfffff,898c1068ab3ffff,3174080#898c1068ab3ffff#z1,z1,housing_area,1853,0,0
4901,888c106ab1fffff,898c106ab0fffff,3174080#898c106ab0fffff#z1,z1,housing_area,1878,0,0
4902,888c1068dbfffff,898c1068dafffff,3174080#898c1068dafffff#z1,z1,housing_area,374,0,0
4903,888c1068c3fffff,898c1068c3bffff,3174080#898c1068c3bffff#z1,z1,housing_area,1285,0,0
4904,888c1068ddfffff,898c1068dd7ffff,3174080#898c1068dd7ffff#z2,z2,hotel_area,2028,1,1
4905,888c1068ddfffff,898c1068ddbffff,3174080#898c1068ddbffff#z1,z1,housing_area,1718,0,0
4906,888c1068a3fffff,898c1068a2bffff,3174080#898c1068a2bffff#z1,z1,housing_area,1051,0,0
4907,888c10689dfffff,898c10689dbffff,3174080#898c10689dbffff#z1,z1,housing_area,2219,0,0
4908,888c1068c3fffff,898c1068c2fffff,3174080#898c1068c2fffff#z1,z1,housing_area,1711,0,0
4909,888c106ab5fffff,898c106ab47ffff,3174080#898c106ab47ffff#z1,z1,housing_area,1732,0,0
4910,888c106ab1fffff,898c106ab1bffff,3174080#898c106ab1bffff#z1,z1,housing_area,2087,0,0
4911,888c106f65fffff,898c106f653ffff,3174080#898c106f653ffff#z1,z1,housing_area,2187,0,0
4912,888c1068ddfffff,898c1068dd3ffff,3174080#898c1068dd3ffff#z1,z1,housing_area,2202,0,0
4913,888c1068dbfffff,898c1068db7ffff,3174080#898c1068db7ffff#z1,z1,housing_area,1398,0,0
4914,888c1068adfffff,898c1068acfffff,3174080#898c1068acfffff#z1,z1,housing_area,712,0,0
4915,888c1068e9fffff,898c1068e8bffff,3174080#898c1068e8bffff#z1,z1,housing_area,1964,0,0
4916,888c106885fffff,898c106884fffff,3174080#898c106884fffff#z1,z1,housing_area,1933,0,0
